is_hit,retrieved,expected,query
True,"['885bb64d-b05c-4318-84e8-5c7e34e82c3d', '6f232c32-9815-4332-8f22-8ce629a9c3e0', '29f6ac15-6843-43cb-b11a-08b9456992b6', '6c103a44-db9c-4ad2-8e1e-e285b55958c0', '2007718f-9c82-42c5-91cd-5b3f352ccd3b']",885bb64d-b05c-4318-84e8-5c7e34e82c3d,e5ee58bb-dc37-4a24-833f-f7df2a723e99
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'bb32f223-973e-47a1-9990-c1969a90f06c', '9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0']",075ef586-533a-4ffd-96b2-953313295195,3e85cd6e-1b14-4fa2-8d8c-2a4cc0372280
True,"['81898f6f-edb1-4973-b15f-fd5869229a64', '10575c53-c4e9-4c5c-b4b4-fc6152e9d956', '88145294-cb78-4e6f-a320-8f94ac2b8389', '2007718f-9c82-42c5-91cd-5b3f352ccd3b', '35d21956-5554-4bbf-9e17-1a5e56f7bcec']",81898f6f-edb1-4973-b15f-fd5869229a64,34b9de70-e06b-47fb-a9b2-66ca1b652581
True,"['35d21956-5554-4bbf-9e17-1a5e56f7bcec', 'df2afbab-7f58-4d2d-a8b0-1878ea887fb9', '88145294-cb78-4e6f-a320-8f94ac2b8389', '81898f6f-edb1-4973-b15f-fd5869229a64', '8b7d5992-93a4-4e2e-a4e0-8ce03cb0d900']",35d21956-5554-4bbf-9e17-1a5e56f7bcec,3bcfbcdd-c3e2-4474-9ad9-b7777ea68ff5
True,"['37b54caf-4f10-4594-8448-c06355e27170', 'caa65ff1-0be7-471b-8438-c454fb233d56', '81898f6f-edb1-4973-b15f-fd5869229a64', 'df2afbab-7f58-4d2d-a8b0-1878ea887fb9', '88145294-cb78-4e6f-a320-8f94ac2b8389']",37b54caf-4f10-4594-8448-c06355e27170,da5b271c-e228-4583-b517-5daf70729941
True,"['1a832a32-eac7-4151-85a2-91f198e96582', 'ef9a1886-3f9b-4b9c-ae65-24526c1a275b', 'e02cdcc7-dc0d-410b-861d-a6ddc5d4f7e7', '46baa6b5-233f-4578-ad0f-0c686b24f8f2', 'bd72b907-bb8c-48da-96f6-427544f2638a']",1a832a32-eac7-4151-85a2-91f198e96582,285ac2df-68d3-4cde-bb54-8773b65e419e
True,"['b7e252ab-b171-49f5-a080-49df4a6dfd3e', 'caa65ff1-0be7-471b-8438-c454fb233d56', 'd3a1fd55-e413-4de8-8a15-45c2e1139d6c', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', '81f0970f-ecb2-4e17-b482-ec20f272a578']",b7e252ab-b171-49f5-a080-49df4a6dfd3e,45a1f25d-f233-46c3-8823-43a630e1f7bf
True,"['88145294-cb78-4e6f-a320-8f94ac2b8389', '81898f6f-edb1-4973-b15f-fd5869229a64', '10575c53-c4e9-4c5c-b4b4-fc6152e9d956', '35d21956-5554-4bbf-9e17-1a5e56f7bcec', 'caa65ff1-0be7-471b-8438-c454fb233d56']",88145294-cb78-4e6f-a320-8f94ac2b8389,cae7ad86-b06c-4dd4-90f1-eaa3a2ceaf9a
True,"['df2afbab-7f58-4d2d-a8b0-1878ea887fb9', '35d21956-5554-4bbf-9e17-1a5e56f7bcec', '37b54caf-4f10-4594-8448-c06355e27170', '88145294-cb78-4e6f-a320-8f94ac2b8389', 'dc2257e8-6a7a-409c-b7df-4549b336ecf2']",df2afbab-7f58-4d2d-a8b0-1878ea887fb9,a24ee10c-8a59-46fb-8b5e-7cb2741338f7
True,"['caa65ff1-0be7-471b-8438-c454fb233d56', 'fc8cdcad-58c0-4aea-92a3-4c00b774f073', '8c43a354-3185-40aa-b942-32b0f85cfca6', '42ec4514-8f0b-4dcf-9b88-3c856e559a5f', '00518ddb-2807-4915-9476-26ef5140ea82']",caa65ff1-0be7-471b-8438-c454fb233d56,0c477898-fa8f-48ec-83fc-88179508a3db
True,"['165aa00c-a132-416f-91b3-4399e1429982', '960b665c-1a3e-487f-8ec3-6c722fcc96c2', '35d21956-5554-4bbf-9e17-1a5e56f7bcec', '8b7d5992-93a4-4e2e-a4e0-8ce03cb0d900', 'a27bcf1a-0416-4ae9-a9a1-a94d5b13d696']",165aa00c-a132-416f-91b3-4399e1429982,5c2ce863-6faa-4f00-a6c2-6100cb9ef906
True,"['40cde3de-030a-4a9d-a753-0a41204f656a', 'afd16e18-de2d-43a6-ba68-61b01edcd1fd', '583d0309-df46-4078-bf7f-a7f692969f6b', '1932e611-a548-4816-8aa3-674cf776e342', '9a48a9dc-e785-405c-90e0-c234aa522e27']",40cde3de-030a-4a9d-a753-0a41204f656a,fa7ed907-2655-4530-9c9b-1f273c31c477
False,"['81f0970f-ecb2-4e17-b482-ec20f272a578', 'efcd231d-1d81-44d1-90c5-2b45058b3c2b', '4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '653ff8da-59ab-4086-b7c0-eff2a5815a8a', '8aa56b9b-15fe-425a-801d-d5de747616eb']",160cb020-5b3a-4aa0-a500-a79cd24f852c,e14f6a40-b0ef-4965-8454-ac310bd1d1e3
True,"['1932e611-a548-4816-8aa3-674cf776e342', '583d0309-df46-4078-bf7f-a7f692969f6b', '40cde3de-030a-4a9d-a753-0a41204f656a', '86709dae-5fbe-43b7-9b45-d2bc648d1227', 'ccd20fa2-749f-4315-aa9d-500605c634e2']",1932e611-a548-4816-8aa3-674cf776e342,c3752734-beb8-4e22-8fb2-f53fa2322b7b
True,"['7ed1fb6a-0aa4-4362-9e47-3c87444cc296', '8b7d5992-93a4-4e2e-a4e0-8ce03cb0d900', 'a27bcf1a-0416-4ae9-a9a1-a94d5b13d696', '23bea6a7-3617-4769-8f10-26c310f8823a', '2771969e-e7c4-4f41-aed7-9b95c968edbd']",7ed1fb6a-0aa4-4362-9e47-3c87444cc296,a5b9dbd6-259d-4911-b0ff-749140736e71
True,"['f18d1d23-b231-4dc4-9713-32582d36ea55', '22141e18-b17c-4b87-aae0-542780c10d13', '7a8c46da-add9-4f79-b027-53b8b0f0450b', '7ed1fb6a-0aa4-4362-9e47-3c87444cc296', 'b0e3e4e2-52e3-4fcf-90fd-3bd104c8e68a']",f18d1d23-b231-4dc4-9713-32582d36ea55,28d03bfd-ee22-4d94-b98e-66e15927d96c
True,"['b0e3e4e2-52e3-4fcf-90fd-3bd104c8e68a', '7a8c46da-add9-4f79-b027-53b8b0f0450b', '57a3d8c2-a146-4a6d-a471-66908b89dd79', 'ab94f19f-8152-4ca4-ae8b-fe6b3db16913', 'e02cdcc7-dc0d-410b-861d-a6ddc5d4f7e7']",b0e3e4e2-52e3-4fcf-90fd-3bd104c8e68a,cba67d27-db94-47fd-9986-cd161e9f4a15
True,"['23bea6a7-3617-4769-8f10-26c310f8823a', 'caa65ff1-0be7-471b-8438-c454fb233d56', '00518ddb-2807-4915-9476-26ef5140ea82', 'b8d32983-dd3d-42af-99f5-559ee9d64312', '9a48a9dc-e785-405c-90e0-c234aa522e27']",23bea6a7-3617-4769-8f10-26c310f8823a,e6a90bc4-e2ed-4317-ade3-8beb9d01163a
True,"['7fe9908d-f82c-42ef-994f-91e3765be733', '7ed1fb6a-0aa4-4362-9e47-3c87444cc296', '8b7d5992-93a4-4e2e-a4e0-8ce03cb0d900', '22141e18-b17c-4b87-aae0-542780c10d13', '1d3ede7f-b953-44e5-815c-24e798ee1f05']",7fe9908d-f82c-42ef-994f-91e3765be733,ba1137e3-195b-4304-93cb-2f52bbc1b085
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '160cb020-5b3a-4aa0-a500-a79cd24f852c', '839c003c-16ad-43a2-a179-cb2894df288d', 'bb32f223-973e-47a1-9990-c1969a90f06c', '14715852-4215-449d-a841-07be41f8de4a']",51d4530d-b902-41a6-b0bc-34fdca609040,2470d579-4af2-4534-bf71-e868170730a5
True,"['e5dbf2e4-3981-4488-8183-a0333ea94a46', '3bcdce41-20f8-45cc-bf25-b1cf827794d8', 'd8b96a29-c442-4e96-84e1-d45ab65bdbc7', '5d40fb64-e13f-48c2-81c8-6f4ae7d27f71', 'd3a1fd55-e413-4de8-8a15-45c2e1139d6c']",e5dbf2e4-3981-4488-8183-a0333ea94a46,7bd6b2a3-3e16-4363-ae52-541ab233a142
True,"['74887297-84ee-433f-b7c2-42dee89a72f6', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', '3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d', '2f05183d-87a5-4005-a43f-db61fb87fcb2', 'bad7afe8-c497-47f7-9538-8527c5c11492']",74887297-84ee-433f-b7c2-42dee89a72f6,4a388d45-815e-46ae-b7d8-9ba68a81cd7e
True,"['9a48a9dc-e785-405c-90e0-c234aa522e27', '40cde3de-030a-4a9d-a753-0a41204f656a', 'afd16e18-de2d-43a6-ba68-61b01edcd1fd', '00518ddb-2807-4915-9476-26ef5140ea82', 'b17f0ffd-260b-497c-91bf-5eb26d7e44c8']",9a48a9dc-e785-405c-90e0-c234aa522e27,8ba0771c-08a1-46b8-a8d6-bfa4a87f85a1
True,"['1dbcbe52-6454-437b-b3c9-85b7a89330fb', 'bad7afe8-c497-47f7-9538-8527c5c11492', 'b6747707-5fe6-477e-abc6-749bbf18ca38', '583d0309-df46-4078-bf7f-a7f692969f6b', '3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d']",1dbcbe52-6454-437b-b3c9-85b7a89330fb,96241581-bf10-4586-ac87-013cef17ec15
True,"['237c2b3b-b389-4608-baad-64081bf5d642', '2584d598-6eef-4d1d-b93d-97e993c48c03', 'd3a1fd55-e413-4de8-8a15-45c2e1139d6c', 'afd16e18-de2d-43a6-ba68-61b01edcd1fd', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559']",237c2b3b-b389-4608-baad-64081bf5d642,227b43df-0bd0-4227-9817-e47c1d357179
True,"['f3ecb0ea-b1d0-4ae9-8da2-781052f91559', 'b6747707-5fe6-477e-abc6-749bbf18ca38', 'afd16e18-de2d-43a6-ba68-61b01edcd1fd', '1dbcbe52-6454-437b-b3c9-85b7a89330fb', '3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d']",f3ecb0ea-b1d0-4ae9-8da2-781052f91559,0e92ae30-96a0-4174-8e02-a75f52cf4dc4
True,"['960b665c-1a3e-487f-8ec3-6c722fcc96c2', '88145294-cb78-4e6f-a320-8f94ac2b8389', '165aa00c-a132-416f-91b3-4399e1429982', '35d21956-5554-4bbf-9e17-1a5e56f7bcec', 'a67288e6-d267-4ee9-952a-3fe7b3b9907f']",960b665c-1a3e-487f-8ec3-6c722fcc96c2,4d04ba52-e100-4c41-a760-df492f61f238
True,"['afd16e18-de2d-43a6-ba68-61b01edcd1fd', '40cde3de-030a-4a9d-a753-0a41204f656a', '583d0309-df46-4078-bf7f-a7f692969f6b', '1932e611-a548-4816-8aa3-674cf776e342', 'bad7afe8-c497-47f7-9538-8527c5c11492']",afd16e18-de2d-43a6-ba68-61b01edcd1fd,191d26cb-b693-48c6-bf31-e1aa9491b666
True,"['3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d', 'bad7afe8-c497-47f7-9538-8527c5c11492', '2f05183d-87a5-4005-a43f-db61fb87fcb2', '0bb4ecab-a402-487e-908a-2a1be45476d7', '5d40fb64-e13f-48c2-81c8-6f4ae7d27f71']",3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d,a7290f52-27ae-4926-aa45-0abf5c38912a
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'bb32f223-973e-47a1-9990-c1969a90f06c', '9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0']",14715852-4215-449d-a841-07be41f8de4a,66649c4b-cea1-4894-be96-3ce170534f9f
True,"['d3a1fd55-e413-4de8-8a15-45c2e1139d6c', '2584d598-6eef-4d1d-b93d-97e993c48c03', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', '237c2b3b-b389-4608-baad-64081bf5d642', '2f05183d-87a5-4005-a43f-db61fb87fcb2']",d3a1fd55-e413-4de8-8a15-45c2e1139d6c,b62da39c-57ef-4976-88fc-e6a1a5666a8c
False,"['4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '81f0970f-ecb2-4e17-b482-ec20f272a578', '653ff8da-59ab-4086-b7c0-eff2a5815a8a', 'efcd231d-1d81-44d1-90c5-2b45058b3c2b', '8aa56b9b-15fe-425a-801d-d5de747616eb']",1d9d92f8-5443-4b10-8946-f12ac32ead30,2d932dac-a46f-4160-adeb-511601f8e85a
True,"['0bb4ecab-a402-487e-908a-2a1be45476d7', '3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d', 'bad7afe8-c497-47f7-9538-8527c5c11492', '2f05183d-87a5-4005-a43f-db61fb87fcb2', '599ab531-a53e-4d41-b210-1f7be354b9f9']",0bb4ecab-a402-487e-908a-2a1be45476d7,10ea39b7-0fdc-4a5f-836c-23b711910511
True,"['2f05183d-87a5-4005-a43f-db61fb87fcb2', '3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d', 'bad7afe8-c497-47f7-9538-8527c5c11492', 'd3a1fd55-e413-4de8-8a15-45c2e1139d6c', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559']",2f05183d-87a5-4005-a43f-db61fb87fcb2,cec7fa37-49e7-4f7c-84d2-8864775c07a3
True,"['b6747707-5fe6-477e-abc6-749bbf18ca38', '1dbcbe52-6454-437b-b3c9-85b7a89330fb', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', 'afd16e18-de2d-43a6-ba68-61b01edcd1fd', '8b7d5992-93a4-4e2e-a4e0-8ce03cb0d900']",b6747707-5fe6-477e-abc6-749bbf18ca38,cf1cc04b-0e64-471c-9356-6ed1fe16d9c4
True,"['4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '653ff8da-59ab-4086-b7c0-eff2a5815a8a', '81f0970f-ecb2-4e17-b482-ec20f272a578', '8aa56b9b-15fe-425a-801d-d5de747616eb', '1d9d92f8-5443-4b10-8946-f12ac32ead30']",653ff8da-59ab-4086-b7c0-eff2a5815a8a,e6c208e1-047c-4e90-83dc-79c4a9f26894
True,"['43b43cb1-4214-45e6-8f64-104f41c4fdc8', '1932e611-a548-4816-8aa3-674cf776e342', 'a67288e6-d267-4ee9-952a-3fe7b3b9907f', '440953ad-bb8e-48a7-ac57-f373d7269a3e', 'e5dbf2e4-3981-4488-8183-a0333ea94a46']",43b43cb1-4214-45e6-8f64-104f41c4fdc8,13c84332-34a7-44a5-b164-dba807cde520
True,"['440953ad-bb8e-48a7-ac57-f373d7269a3e', '43b43cb1-4214-45e6-8f64-104f41c4fdc8', 'a67288e6-d267-4ee9-952a-3fe7b3b9907f', '8fba4d61-65a1-41a3-bbd2-5a1904c0c0b8', '35d21956-5554-4bbf-9e17-1a5e56f7bcec']",440953ad-bb8e-48a7-ac57-f373d7269a3e,643babaf-566e-4639-aa83-9c12c9aebd71
True,"['bad7afe8-c497-47f7-9538-8527c5c11492', '3378e4a8-ab1b-4dd7-8a0a-afb67c849a6d', '2f05183d-87a5-4005-a43f-db61fb87fcb2', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', '74887297-84ee-433f-b7c2-42dee89a72f6']",bad7afe8-c497-47f7-9538-8527c5c11492,0ea01c89-9db4-4af8-8ddf-293cc71e01fd
False,"['160cb020-5b3a-4aa0-a500-a79cd24f852c', '839c003c-16ad-43a2-a179-cb2894df288d', '50332787-9209-40a4-9cb4-6e6437d0ab08', '4c0d235c-2178-408f-ae6d-50430cbb36d4', '39cf3b5d-ec83-4001-91a1-fe5cb5d05375']",11ef6df3-18bf-4672-8d1b-3c692d8a6ff4,30b6f60b-c411-4743-a32f-41bf3696c5aa
True,"['4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '653ff8da-59ab-4086-b7c0-eff2a5815a8a', '81f0970f-ecb2-4e17-b482-ec20f272a578', '8aa56b9b-15fe-425a-801d-d5de747616eb', '1d9d92f8-5443-4b10-8946-f12ac32ead30']",4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515,e76ed075-f44a-4e77-afb8-fdacd80fbf5b
True,"['2584d598-6eef-4d1d-b93d-97e993c48c03', 'd3a1fd55-e413-4de8-8a15-45c2e1139d6c', '237c2b3b-b389-4608-baad-64081bf5d642', '5d40fb64-e13f-48c2-81c8-6f4ae7d27f71', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559']",2584d598-6eef-4d1d-b93d-97e993c48c03,dd054248-5483-472b-b318-cc92331aef16
True,"['34efa1ed-100b-4721-84ba-eeb0a4478f99', '40cde3de-030a-4a9d-a753-0a41204f656a', 'bad7afe8-c497-47f7-9538-8527c5c11492', '46baa6b5-233f-4578-ad0f-0c686b24f8f2', '599ab531-a53e-4d41-b210-1f7be354b9f9']",34efa1ed-100b-4721-84ba-eeb0a4478f99,9ce0ea1f-43b4-484b-86ac-a9ddda6d0fe4
True,"['d8b96a29-c442-4e96-84e1-d45ab65bdbc7', 'e5dbf2e4-3981-4488-8183-a0333ea94a46', '0bb4ecab-a402-487e-908a-2a1be45476d7', 'ccd20fa2-749f-4315-aa9d-500605c634e2', '53ec8fc2-f7fd-4934-94a9-2da927d56762']",d8b96a29-c442-4e96-84e1-d45ab65bdbc7,7769e8b5-68f0-432e-81c6-6bd068b93584
True,"['a67288e6-d267-4ee9-952a-3fe7b3b9907f', '165aa00c-a132-416f-91b3-4399e1429982', 'd8b96a29-c442-4e96-84e1-d45ab65bdbc7', '960b665c-1a3e-487f-8ec3-6c722fcc96c2', '35d21956-5554-4bbf-9e17-1a5e56f7bcec']",a67288e6-d267-4ee9-952a-3fe7b3b9907f,3c4cc31a-ff80-4c3f-9f2d-74abff573cb1
True,"['82a9efda-74e3-4893-94d0-fbc3a9302d64', 'd8b96a29-c442-4e96-84e1-d45ab65bdbc7', '8aa56b9b-15fe-425a-801d-d5de747616eb', 'b6747707-5fe6-477e-abc6-749bbf18ca38', 'efcd231d-1d81-44d1-90c5-2b45058b3c2b']",82a9efda-74e3-4893-94d0-fbc3a9302d64,d4ca6d10-5599-4105-ae8e-e0ac34657061
True,"['b17f0ffd-260b-497c-91bf-5eb26d7e44c8', 'dc2257e8-6a7a-409c-b7df-4549b336ecf2', '8f9b5790-aee1-47c0-84d4-832667600849', 'b8d32983-dd3d-42af-99f5-559ee9d64312', 'edd5686a-4c99-4be3-a98f-cb8ea977a72f']",b17f0ffd-260b-497c-91bf-5eb26d7e44c8,ee32e7a8-b36c-4b95-8c74-2cf22509cc1b
True,"['1ea1b8e9-1e96-4595-8026-6202d70bf1cb', 'd93e0f38-74d6-4671-9ec3-692009e79565', '24e6ec1b-8cfa-46bb-b56a-7e16fef809f3', '90372454-78e4-42c9-9911-13c31c814101', 'ef9cfbe9-79f0-49d2-98c6-f05668655fe6']",1ea1b8e9-1e96-4595-8026-6202d70bf1cb,68e03ca0-6158-451f-8aaa-666a35cd8e86
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'c23794ed-d89d-4678-b5ae-88a7c786c0e7', '7d59247a-0b7d-4ac8-80b3-26257caa1a7f', '53ec8fc2-f7fd-4934-94a9-2da927d56762']",9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0,81f36097-774a-406f-9548-221cb825c48e
True,"['24e6ec1b-8cfa-46bb-b56a-7e16fef809f3', '90372454-78e4-42c9-9911-13c31c814101', '00518ddb-2807-4915-9476-26ef5140ea82', 'ef9cfbe9-79f0-49d2-98c6-f05668655fe6', 'fcd02375-dd97-4f4a-bceb-9f5b1caf8c9f']",24e6ec1b-8cfa-46bb-b56a-7e16fef809f3,8961c138-6197-4ceb-b309-09a7702df5f1
True,"['efcd231d-1d81-44d1-90c5-2b45058b3c2b', '81f0970f-ecb2-4e17-b482-ec20f272a578', '8aa56b9b-15fe-425a-801d-d5de747616eb', '4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '653ff8da-59ab-4086-b7c0-eff2a5815a8a']",efcd231d-1d81-44d1-90c5-2b45058b3c2b,ae24ca51-8399-47df-9e97-e1bd7ff82d4d
False,"['81f0970f-ecb2-4e17-b482-ec20f272a578', '4d9c5ea9-91b7-4cd9-97c4-9e824a9a4515', '653ff8da-59ab-4086-b7c0-eff2a5815a8a', '8aa56b9b-15fe-425a-801d-d5de747616eb', 'efcd231d-1d81-44d1-90c5-2b45058b3c2b']",fcd02375-dd97-4f4a-bceb-9f5b1caf8c9f,61ef44c9-82ef-4676-bc21-cb8ad7b9ed73
True,"['a452a9c6-19fd-464a-8497-51df9aa455cb', '3bcdce41-20f8-45cc-bf25-b1cf827794d8', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', '2584d598-6eef-4d1d-b93d-97e993c48c03', '237c2b3b-b389-4608-baad-64081bf5d642']",a452a9c6-19fd-464a-8497-51df9aa455cb,ef3904ce-9a92-4df2-bfc4-2444961c6152
True,"['a452a9c6-19fd-464a-8497-51df9aa455cb', 'ef9cfbe9-79f0-49d2-98c6-f05668655fe6', 'f3ecb0ea-b1d0-4ae9-8da2-781052f91559', '1ea1b8e9-1e96-4595-8026-6202d70bf1cb', '3bcdce41-20f8-45cc-bf25-b1cf827794d8']",ef9cfbe9-79f0-49d2-98c6-f05668655fe6,f21cbce7-3703-40b6-a5ed-dde0e20f8662
False,"['839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', '50332787-9209-40a4-9cb4-6e6437d0ab08', '39cf3b5d-ec83-4001-91a1-fe5cb5d05375', '4c0d235c-2178-408f-ae6d-50430cbb36d4']",c23794ed-d89d-4678-b5ae-88a7c786c0e7,5a419cfe-3325-464d-8258-d6fd40170db2
True,"['13ebf668-f4a1-4196-8a91-af9ba7985361', '24e6ec1b-8cfa-46bb-b56a-7e16fef809f3', 'ef9cfbe9-79f0-49d2-98c6-f05668655fe6', '90372454-78e4-42c9-9911-13c31c814101', 'dc2257e8-6a7a-409c-b7df-4549b336ecf2']",13ebf668-f4a1-4196-8a91-af9ba7985361,16adc516-f93f-4378-8028-d23e4a70779b
True,"['fc8cdcad-58c0-4aea-92a3-4c00b774f073', '00e7c88e-d146-410e-b944-66647afef3e1', '00518ddb-2807-4915-9476-26ef5140ea82', '8f9b5790-aee1-47c0-84d4-832667600849', 'ee7a6d4e-ac5c-4c2d-bf58-af5ea8f6f1da']",fc8cdcad-58c0-4aea-92a3-4c00b774f073,e9399fc3-fc0d-413a-a549-2dc33dbd7c6a
False,"['5d541397-0033-486d-958d-3a9583efa9e4', '839c003c-16ad-43a2-a179-cb2894df288d', '160cb020-5b3a-4aa0-a500-a79cd24f852c', 'bb32f223-973e-47a1-9990-c1969a90f06c', '9d6b0dc2-a6f7-4a48-9fa6-080abb842ab0']",36e66202-606b-4be6-891f-056373d00c43,4b3c7dd2-100f-4a73-80ec-15fc22e1169b
True,"['7f4803a2-2610-4d99-8f16-b48af31a320b', '6e92fb1e-74d1-420e-855a-cc9dbe9ecf7f', '2098c6b6-047b-4458-b395-c2c30d2bb350', 'e4714b07-6a7c-4a80-b743-11838b98069d', '1667abde-6bb7-42ed-97b6-5a7d5fe49198']",7f4803a2-2610-4d99-8f16-b48af31a320b,5ea2ca38-0249-4e91-9e73-c9a187c8f7b4
True,"['79b8e9fb-9150-4c03-808a-cb36cbcfd9ae', 'e2e8f92b-8ca8-4fe8-932c-be206f32ca1d', '078ac5d2-6800-4c9b-a2b1-1c2efea2b171', 'e0542e47-cdc6-49be-9584-f152a715058e', '7609c9ed-9822-4ee1-8abe-a30c661bd4e9']",79b8e9fb-9150-4c03-808a-cb36cbcfd9ae,86dd73de-8dee-4686-9ef2-5554850965e6
False,"['160cb020-5b3a-4aa0-a500-a79cd24f852c', '839c003c-16ad-43a2-a179-cb2894df288d', '50332787-9209-40a4-9cb4-6e6437d0ab08', '4c0d235c-2178-408f-ae6d-50430cbb36d4', '39cf3b5d-ec83-4001-91a1-fe5cb5d05375']",818469ed-1440-432a-be18-4b32504bd730,9baacc79-bdc5-4f93-8408-6e72cc07e793
True,"['22141e18-b17c-4b87-aae0-542780c10d13', '25b14fed-ab75-4614-8b90-28ae2ca9bd78', '7a8c46da-add9-4f79-b027-53b8b0f0450b', 'f18d1d23-b231-4dc4-9713-32582d36ea55', 'b0e3e4e2-52e3-4fcf-90fd-3bd104c8e68a']",22141e18-b17c-4b87-aae0-542780c10d13,2dec8938-3327-4c92-89ab-14c40c2d29ba
True,"['078ac5d2-6800-4c9b-a2b1-1c2efea2b171', 'c0555b21-daa8-4db1-94b3-74c6ca185312', '79b8e9fb-9150-4c03-808a-cb36cbcfd9ae', '25b14fed-ab75-4614-8b90-28ae2ca9bd78', '00518ddb-2807-4915-9476-26ef5140ea82']",078ac5d2-6800-4c9b-a2b1-1c2efea2b171,a58368b5-c1ed-4df4-b229-5a07c684fc99
True,"['7858a526-c274-4745-bd7b-d1534dde782d', '40e62695-e230-44d9-ae8f-d158d117810e', 'ee517c9c-702a-415b-bc36-c46631f0c72b', '44098035-7f30-4823-ae11-a455244930fe', '90b8a9ea-c735-4d17-8d0a-b1567e81f1ae']",7858a526-c274-4745-bd7b-d1534dde782d,580ca0c7-8d4b-4818-a090-2aeb640db481
True,"['2e276f14-18c5-4350-a6c6-0b123e4f06e2', '7609c9ed-9822-4ee1-8abe-a30c661bd4e9', '7f4803a2-2610-4d99-8f16-b48af31a320b', '79b8e9fb-9150-4c03-808a-cb36cbcfd9ae', 'f18d1d23-b231-4dc4-9713-32582d36ea55']",2e276f14-18c5-4350-a6c6-0b123e4f06e2,55d305c7-d43e-418d-9af2-b673714decc0
True,"['f71c5f78-546b-4db9-ba08-f18ea161d9cd', 'd93e0f38-74d6-4671-9ec3-692009e79565', 'b8d32983-dd3d-42af-99f5-559ee9d64312', '8f9b5790-aee1-47c0-84d4-832667600849', 'bfbfb58d-7919-4e41-931a-f280384303af']",f71c5f78-546b-4db9-ba08-f18ea161d9cd,4eb45f1e-63a7-4dec-899b-cf248dea67fe
True,"['e53ae75f-929c-4d48-8747-60a8fdc1aa41', 'c22b6b7b-6b4e-4048-a9c6-7f9bdd3d04c1', '42ec4514-8f0b-4dcf-9b88-3c856e559a5f', '7f4803a2-2610-4d99-8f16-b48af31a320b', '85c923c0-5835-456e-a4c7-9a3822eff4dd']",e53ae75f-929c-4d48-8747-60a8fdc1aa41,ef1d0274-491e-4be6-82eb-9aa776e1a2bc
True,"['7609c9ed-9822-4ee1-8abe-a30c661bd4e9', '79b8e9fb-9150-4c03-808a-cb36cbcfd9ae', '2e276f14-18c5-4350-a6c6-0b123e4f06e2', 'e0542e47-cdc6-49be-9584-f152a715058e', '951baf7f-d54c-486a-a5d8-293dd52c54e3']",7609c9ed-9822-4ee1-8abe-a30c661bd4e9,d3c9496b-bcd9-4974-928a-83fede372bd9
False,"['839c003c-16ad-43a2-a179-cb2894df288d', '4c0d235c-2178-408f-ae6d-50430cbb36d4', '50332787-9209-40a4-9cb4-6e6437d0ab08', '160cb020-5b3a-4aa0-a500-a79cd24f852c', '39cf3b5d-ec83-4001-91a1-fe5cb5d05375']",0817d4d2-9442-47f5-a763-b8242925e5f9,0d28599b-38b0-4fb5-8715-f48c2ed82940
